1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: FB00000063436C41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 600 second(s)
Mission Start Time:  Wed Jul 29 09:23:01 UTC 2020
Mission Sample Count:  2048
Roll Over Enabled?  false(no rollover occurred)
First Sample Timestamp:  Wed Jul 29 09:23:01 UTC 2020
Total Mission Samples:  2048
Total Device Samples:  36247
Temperature Logging:  0.0625 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  0.04 %RH
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
2020/08/01 2:03:01 PM,C,29.261
2020/08/01 2:13:01 PM,C,29.261
2020/08/01 2:23:01 PM,C,29.073
2020/08/01 2:33:01 PM,C,29.198
2020/08/01 2:43:01 PM,C,28.948
2020/08/01 2:53:01 PM,C,29.011
2020/08/01 3:03:01 PM,C,28.761
2020/08/01 3:13:01 PM,C,28.698
2020/08/01 3:23:01 PM,C,28.573
2020/08/01 3:33:01 PM,C,28.386
2020/08/01 3:43:01 PM,C,28.136
2020/08/01 3:53:01 PM,C,28.136
2020/08/01 4:03:01 PM,C,27.949
2020/08/01 4:13:01 PM,C,27.636
2020/08/01 4:23:01 PM,C,27.449
2020/08/01 4:33:01 PM,C,27.261
2020/08/01 4:43:01 PM,C,27.324
2020/08/01 4:53:01 PM,C,27.199
2020/08/01 5:03:01 PM,C,27.074
2020/08/01 5:13:01 PM,C,26.574
2020/08/01 5:23:01 PM,C,26.512
2020/08/01 5:33:01 PM,C,26.387
2020/08/01 5:43:01 PM,C,26.324
2020/08/01 5:53:01 PM,C,26.262
2020/08/01 6:03:01 PM,C,25.949
2020/08/01 6:13:01 PM,C,25.699
2020/08/01 6:23:01 PM,C,25.574
2020/08/01 6:33:01 PM,C,25.512
2020/08/01 6:43:01 PM,C,25.637
2020/08/01 6:53:01 PM,C,25.512
2020/08/01 7:03:01 PM,C,25.199
2020/08/01 7:13:01 PM,C,25.199
2020/08/01 7:23:01 PM,C,25.262
2020/08/01 7:33:01 PM,C,25.137
2020/08/01 7:43:01 PM,C,25.012
2020/08/01 7:53:01 PM,C,24.824
2020/08/01 8:03:01 PM,C,24.824
2020/08/01 8:13:01 PM,C,24.762
2020/08/01 8:23:01 PM,C,24.762
2020/08/01 8:33:01 PM,C,24.637
2020/08/01 8:43:01 PM,C,24.699
2020/08/01 8:53:01 PM,C,24.574
2020/08/01 9:03:01 PM,C,24.512
2020/08/01 9:13:01 PM,C,24.574
2020/08/01 9:23:01 PM,C,24.449
2020/08/01 9:33:01 PM,C,24.449
2020/08/01 9:43:01 PM,C,24.324
2020/08/01 9:53:01 PM,C,24.449
2020/08/01 10:03:01 PM,C,24.387
2020/08/01 10:13:01 PM,C,24.449
2020/08/01 10:23:01 PM,C,24.387
2020/08/01 10:33:01 PM,C,24.199
2020/08/01 10:43:01 PM,C,24.199
2020/08/01 10:53:01 PM,C,24.512
2020/08/01 11:03:01 PM,C,24.574
2020/08/01 11:13:01 PM,C,24.512
2020/08/01 11:23:01 PM,C,24.512
2020/08/01 11:33:01 PM,C,24.449
2020/08/01 11:43:01 PM,C,24.449
2020/08/01 11:53:01 PM,C,24.387
2020/08/02 12:03:01 AM,C,24.324
2020/08/02 12:13:01 AM,C,24.262
2020/08/02 12:23:01 AM,C,24.199
2020/08/02 12:33:01 AM,C,24.137
2020/08/02 12:43:01 AM,C,24.137
2020/08/02 12:53:01 AM,C,24.262
2020/08/02 1:03:01 AM,C,24.137
2020/08/02 1:13:01 AM,C,24.074
2020/08/02 1:23:01 AM,C,24.199
2020/08/02 1:33:01 AM,C,24.199
2020/08/02 1:43:01 AM,C,24.074
2020/08/02 1:53:01 AM,C,24.012
2020/08/02 2:03:01 AM,C,24.074
2020/08/02 2:13:01 AM,C,23.949
2020/08/02 2:23:01 AM,C,23.949
2020/08/02 2:33:01 AM,C,23.887
2020/08/02 2:43:01 AM,C,23.762
2020/08/02 2:53:01 AM,C,23.762
2020/08/02 3:03:01 AM,C,23.762
2020/08/02 3:13:01 AM,C,23.762
2020/08/02 3:23:01 AM,C,23.762
2020/08/02 3:33:01 AM,C,23.699
2020/08/02 3:43:01 AM,C,23.574
2020/08/02 3:53:01 AM,C,23.449
2020/08/02 4:03:01 AM,C,23.136
2020/08/02 4:13:01 AM,C,22.886
2020/08/02 4:23:01 AM,C,23.011
